created_at,Date,Week,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name_1,user_statuses_count,user_time_zone,user_urls,user_verified,month,year
Wed Apr 01 19:55:14 +0000 2020,1-Apr,week 9,NA,NA,https://bit.ly/2WXTBKT,144,1.25E+18,CDCgov,1.25E+18,146569971,en,NA,FALSE,118,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Different parts of the country can be at different phases of the pandemic (different places on the epidemiologic curve) at different times. Local actions should be based on local circumstances. Learn more: https://t.co/IbFMdnH3HI. 3 of 3,https://twitter.com/CDCgov/status/1245439602200018944,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2515384,266,17081,"Atlanta, GA",CDC,CDCgov,26533,NA,http://www.cdc.gov,TRUE,Apr,2020
Wed Apr 01 23:32:02 +0000 2020,1-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1245494159974313984/photo/1,https://bit.ly/2Jw2jrQ,295,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,179,1.25E+18,HHSGov,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Correctional and detention facility administrators: Once #COVID19 enters a facility, it can spread quickly. Read guidance on protecting your staff, incarcerated persons, and potential visitors from coronavirus. https://t.co/OhmaoaYmYy https://t.co/TYA5nr3zvi",https://twitter.com/CDCgov/status/1245494159974313984,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Wed Apr 01 22:37:04 +0000 2020,1-Apr,week 9,COVID19 FlattenTheCurve,https://twitter.com/CDCgov/status/1245480325653946370/photo/1,http://www.cdc.gov/coronavirus,3485,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,1462,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Social distancing can help slow the spread of #COVID19 in affected communities. This means avoiding crowded places and maintaining distance from others. Learn more about staying safe and healthy at https://t.co/tt49zOn1hf. #FlattenTheCurve https://t.co/qKrGXNjiD9,https://twitter.com/CDCgov/status/1245480325653946370,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 00:35:25 +0000 2020,2-Apr,week 9,COVID19 Coronavirus,https://twitter.com/CDCgov/status/1245510111470239746/photo/1,https://bit.ly/3demecB,911,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,820,1.25E+18,CDCDirector,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Everyone can help prevent spread of #COVID19. Clara, the #Coronavirus Self-Checker, can help you decide when to call your doctor if you are feeling sick. Start using Clara here: https://t.co/BIv1AYYurp https://t.co/GskABgsdsV",https://twitter.com/CDCgov/status/1245510111470239746,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 22:30:05 +0000 2020,2-Apr,week 9,COVID19 COVID19,https://twitter.com/CDCgov/status/1245840955451879425/photo/1,https://www.cdc.gov/coronavirus,476,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,320,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Do you have a loved one in a nursing home or assisted living facility? Please protect them from #COVID19. Instead of in-person visits, share phone or video calls. This is temporary and will protect those at higher risk of #COVID19. Learn more: https://t.co/2MDsOA5oGj https://t.co/nUhieuBVeX",https://twitter.com/CDCgov/status/1245840955451879425,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 21:02:01 +0000 2020,2-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1245818796230803458/photo/1,https://bit.ly/2IPTfOb,195,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,127,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",Worried about your family member in an independent care facility &amp; how to protect them from #COVID19? You can help by monitoring food and other medical supplies they may need and creating a back-up plan. Visit: https://t.co/GRdRMdcWtm. https://t.co/BuOGECco1d,https://twitter.com/CDCgov/status/1245818796230803458,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 15:19:02 +0000 2020,2-Apr,week 9,HCPs COVID19,https://twitter.com/CDCgov/status/1245732479048302597/photo/1,https://bit.ly/2WWU8fV,158,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,91,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: Clinical Management of Critically Ill Adults with Coronavirus Disease 2019 (#COVID19). Learn more about the event at https://t.co/sMhpk0XzTG. https://t.co/zWNVdtpLNY,https://twitter.com/CDCgov/status/1245732479048302597,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 19:10:00 +0000 2020,2-Apr,week 9,Handwashing COVID19,https://twitter.com/CDCgov/status/1245790603650174977/video/1,https://go.usa.gov/xEnje,1009,1.25E+18,CDCgov,1.25E+18,146569971,en,,FALSE,742,1.25E+18,CDCDirector,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",#Handwashing is one of the best ways to protect yourself and your family from getting sick. Learn when and how you should wash your hands to stay healthy: https://t.co/XKevxiMEjR. #COVID19 https://t.co/LGZixT9EdP,https://twitter.com/CDCgov/status/1245790603650174977,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Thu Apr 02 21:05:39 +0000 2020,2-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246095129380864002/photo/1,https://bit.ly/2Ravt42,0,1.25E+18,,,,en,,FALSE,546,1.25E+18,Surgeon_General,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HHSGov: Together, we can slow the spread of #COVID19. Here are the most recent guidelines for Americans from the @WhiteHouse and @CDCgo…",https://twitter.com/CDCgov/status/1245819707304873984,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:01 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246169861409181696/photo/1,https://bit.ly/2UbVHEZ,603,1.25E+18,,,,en,,FALSE,400,1.25E+18,CDCDirector,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Recent studies show that a significant portion of individuals with #COVID19 lack symptoms (“asymptomatic”) and that even those who eventually develop symptoms (“pre-symptomatic”) can transmit the virus to others before showing symptoms.,https://twitter.com/CDCgov/status/1246208614123134976,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:01 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246130351379972097/photo/1,https://bit.ly/2WXTBKT,4276,1.25E+18,,,,en,,FALSE,4065,1.25E+18,HHSGov,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Breaking: CDC’s recommendation on use of cloth face coverings, especially in areas of significant community-based transmission of #COVID19. Read more: https://t.co/bihJ3xEM15",https://twitter.com/CDCgov/status/1246208612722192385,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:01 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246122660758786048/photo/1,https://bit.ly/33vrmod,628,1.25E+18,,,,en,,FALSE,638,1.25E+18,Surgeon_General,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In light of new evidence, CDC recommends wearing cloth face coverings to slow spread of #COVID19 in public settings where other social distancing measures are difficult to maintain (e.g., grocery stores &amp; pharmacies) esp. in areas of significant community-based transmission.",https://twitter.com/CDCgov/status/1246208615255588869,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 15:20:04 +0000 2020,3-Apr,week 9,COVID19 PhysicalDistance SocialDistancing,https://twitter.com/CDCgov/status/1246142679379062786/photo/1,https://bit.ly/MMWR_AssistedLiving,1754,1.25E+18,,,,en,,FALSE,1399,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","To slow the spread of #COVID19, stay at home except to get groceries, medications, or other essentials. Avoid outings you don’t have to take. Visit the FAQs for more tips: https://t.co/Y8pXpXV6Lp.
#PhysicalDistance #SocialDistancing https://t.co/PYh8prLKgG",https://twitter.com/CDCgov/status/1246095129380864002,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 20:17:02 +0000 2020,3-Apr,week 9,COVID19 COVID19,https://twitter.com/CDCgov/status/1246161819401629696/photo/1,https://bit.ly/2R7MeNc,679,1.25E+18,,,,en,,FALSE,400,1.25E+18,Surgeon_General,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#COVID19 is the first pandemic caused by a new coronavirus. In the past, pandemics of respiratory disease have progressed in phases. The U.S. is in the acceleration phase of the #COVID19 pandemic. There are ongoing investigations to learn more. See: https://t.co/IbFMdnH3HI. https://t.co/dk75oC0MmJ",https://twitter.com/CDCgov/status/1246169861409181696,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 17:40:02 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246448702505521153/photo/1,https://bit.ly/2JfhnKd,721,1.25E+18,,,,en,,FALSE,550,1.25E+18,CDCDirector,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Is someone in your home sick with #COVID19? Before eating or preparing food, make sure to wash your hands with soap and water for at least 20 seconds. If you handle dishes used by the person who is sick, wash your hands right away. https://t.co/DRj9feaYHP. https://t.co/hCTtWIgS8e",https://twitter.com/CDCgov/status/1246130351379972097,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:02 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246225974036795394/video/1,https://bit.ly/2xEPPeU,961,1.25E+18,,,,en,,FALSE,689,1.25E+18,CDCDirector,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The cloth face coverings recommended to slow spread of #COVID19 are not surgical masks or N-95 respirators.  Those critical supplies must continue to be reserved for healthcare workers and other medical first responders, as recommended by current CDC guidance.",https://twitter.com/CDCgov/status/1246208619479261188,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 17:09:28 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246535014726205443/photo/1,https://bit.ly/2wRWPVP,286,1.25E+18,,,,en,,FALSE,140,1.25E+18,NIH,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","In assisted &amp; independent living communities, enhanced measures including social distancing, visitor restriction, exclusion of ill staff, &amp; enhanced hygiene practices implemented quickly after detecting a #COVID19 case can decrease spread. https://t.co/XLSO9IKUMg https://t.co/GntlDY4j7M",https://twitter.com/CDCgov/status/1246122660758786048,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 18:29:01 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246552624800731136/video/1,https://bit.ly/33vrmod,351,1.25E+18,,,,en,,FALSE,140,1.25E+18,Surgeon_General,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Early implementation of community interventions in Santa Clara, CA, such as protecting vulnerable populations, cancelling large gatherings, and ordering residents to shelter in place was likely essential in slowing the spread of #COVID19. More in @CDCMMWR: https://t.co/3UcYFkcaES https://t.co/U6t8un3NiJ",https://twitter.com/CDCgov/status/1246142679379062786,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:02 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246243351503962113/video/1,http://coronavirus.gov,397,1.25E+18,,,,en,,FALSE,309,1.25E+18,HHSGov,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Maintaining 6-feet min. social distancing remains important to slowing spread of #COVID19.  CDC also advises use of simple cloth face coverings to slow the spread of the virus and help people who may have the virus and do not know it from transmitting it to others.,https://twitter.com/CDCgov/status/1246208617377906688,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 22:51:02 +0000 2020,3-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246502796452495360/photo/1,https://bit.ly/2Ravt42,795,1.25E+18,,,,en,,FALSE,538,1.25E+18,SecAzar,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Cloth face coverings fashioned from household items or made at home from common materials at low cost can be used as an additional, voluntary public health measure to help slow the spread of #COVID19.",https://twitter.com/CDCgov/status/1246208618493628417,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Fri Apr 03 19:45:04 +0000 2020,3-Apr,week 9,telemedicine COVID19,https://twitter.com/CDCgov/status/1246482667941625862/video/1,https://bit.ly/2UX7qXl,355,1.25E+18,,,,en,,FALSE,218,1.25E+18,Surgeon_General,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",HCPs: Using #telemedicine instead of face-to-face encounters for routine medical visits can help slow the spread of #COVID19 in communities. Learn more: https://t.co/n6Zban7mBA. https://t.co/tIAYwiMXYr,https://twitter.com/CDCgov/status/1246161819401629696,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 14:45:03 +0000 2020,4-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246837521788604417/photo/1,https://bit.ly/2X9KpDc,540,1.25E+18,,,,en,,FALSE,340,1.25E+18,HHSGov,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","If you’re pregnant, help protect yourself from #COVID19 by keeping your distance from others, washing your hands frequently and avoiding people who are sick. Learn more at: https://t.co/L77C7kEqh5. https://t.co/orpteXTlDL",https://twitter.com/CDCgov/status/1246448702505521153,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 15:17:07 +0000 2020,4-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246863432592343040/photo/1,https://bit.ly/33vrmod,0,1.25E+18,,,,en,,FALSE,234,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CDCDirector: The US Gov is working to increase PPE supplies to keep our healthcare workers safe during the #COVID19 pandemic. Begin to…,https://twitter.com/CDCgov/status/1246456771629252608,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 00:00:00 +0000 2020,4-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246883309038305284/photo/1,https://bit.ly/2Ravt42,651,1.25E+18,,,,en,,FALSE,430,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",CDC report indicates that the highest hospitalization rates for #COVID19 are in people 65 or older and 50-64 years-old. Hospitalization rates now in those age groups are similar to the beginning of an annual flu epidemic. https://t.co/pj68iSGGPc https://t.co/U3vafQOu1m,https://twitter.com/CDCgov/status/1246225974036795394,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 20:28:01 +0000 2020,4-Apr,week 9,COVID19,https://twitter.com/CDCgov/status/1246789693053833216/photo/1,http://coronavirus.gov,1232,1.25E+18,,,,en,,FALSE,872,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Stop the spread of #COVID19 while working from home. Clean &amp; then disinfect surfaces such as tables, desks, phones, tablets, &amp; keyboards. For electronic devices, follow manufacturer instructions or use alcohol-based sprays containing at least 70% alcohol. https://t.co/DRj9feaYHP https://t.co/r9O1PiH7lp",https://twitter.com/CDCgov/status/1246535014726205443,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 21:38:00 +0000 2020,4-Apr,week 9,coronavirus COVID19,https://twitter.com/CDCgov/status/1247211280261427201/photo/1,http://www.cdc.gov/coronavirus,2361,1.25E+18,,,,en,,FALSE,1085,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","People over 65 and people with underlying medical conditions are at higher risk for getting seriously ill from #coronavirus. Together, we can help slow the spread. Learn ways to protect yourself and others at https://t.co/iH2iReYrBq. #COVID19 https://t.co/CY48y61yTO",https://twitter.com/CDCgov/status/1246552624800731136,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 01:09:03 +0000 2020,4-Apr,week 9,DYK COVID19,https://twitter.com/CDCgov/status/1247011146789457921/video/1,http://bit.ly/MMWR_COVID19Children,24234,1.25E+18,,,,en,,FALSE,15123,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",#DYK? CDC’s recommendation on wearing a cloth face covering may help protect the most vulnerable from #COVID19. Watch @Surgeon_General Jerome Adams make a face covering in a few easy steps. https://t.co/bihJ3xEM15 https://t.co/mE7Tf6y3MK,https://twitter.com/CDCgov/status/1246243351503962113,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 18:20:00 +0000 2020,4-Apr,week 9,Coronavirus,https://twitter.com/CDCgov/status/1247225398099877890/photo/1,https://bit.ly/2X9KpDc,708,1.25E+18,,,,en,,FALSE,540,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Feeling sick? Answer a few questions about your symptoms using Clara, CDC’s #Coronavirus Self-Checker, to help you decide if you should call your doctor: https://t.co/5FnxlOuAh2. https://t.co/qRVm0AJx9M",https://twitter.com/CDCgov/status/1246502796452495360,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 17:00:01 +0000 2020,4-Apr,week 9,COVIDView COVID19,https://twitter.com/CDCgov/status/1247201910756642836/photo/1,https://bit.ly/331U9jY,379,1.25E+18,,,,en,,FALSE,211,,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","CDC #COVIDView reports that visits to outpatient providers and ERs for illnesses with similar symptoms to #COVID19 are high compared to what we normally see at this time of year. Currently, there is little flu circulation. https://t.co/zyA16p1Nxc https://t.co/JG88vADmTZ",https://twitter.com/CDCgov/status/1246482667941625862,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sat Apr 04 01:05:23 +0000 2020,4-Apr,week 9,COVID19 StayAtHome,https://twitter.com/CDCgov/status/1247286215277240320/photo/1,http://nphw.org/nphw-2020,0,1.25E+18,,,,en,,FALSE,209,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @CDCDirector: Grateful to join @POTUS to share latest from @WhiteHouse #COVID19 Task Force. While 30 Day #StayAtHome guidance remains ou…,https://twitter.com/CDCgov/status/1246242428195045377,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 05 16:30:04 +0000 2020,5-Apr,week 10,COVID19,https://twitter.com/CDCgov/status/1247252492473241600/photo/1,https://bit.ly/2xzcKIq,3954,1.25E+18,,,,en,,FALSE,2879,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","If someone you are caring for has #COVID19:
 Do not shake their clothing, towels or linens.
 Wear disposable gloves while washing their things. 
 Dry items completely.
 Clean &amp; then disinfect clothes hampers.
 Wash hands after every step.
https://t.co/DRj9feaYHP https://t.co/U7J30n8gez",https://twitter.com/CDCgov/status/1246837521788604417,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
Sun Apr 05 18:13:02 +0000 2020,5-Apr,week 10,COVID19,https://twitter.com/CDCgov/status/1247186562560991236/photo/1,https://bit.ly/2UwOFda,3269,1.25E+18,,,,en,,FALSE,2402,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Take action to slow the spread of #COVID19 by wearing a cloth face covering in public spaces, keeping at least 6 feet of physical distance, &amp; frequently washing your hands.
Make a cloth face covering from a t-shirt, scarf or cloth napkin. Learn more at https://t.co/bihJ3xEM15. https://t.co/IVZklVYUtS",https://twitter.com/CDCgov/status/1246863432592343040,Fri May 21 19:40:40 +0000 2010,CDCgov,FALSE,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,522,2594714,267,17227,"Atlanta, GA",CDC,CDCgov,26612,NA,http://www.cdc.gov,TRUE,Apr,2020
